sample_id,group,epoch,country,sex,year_from,year_to,date_mid,date_bp,date_uncertainty,lat,lon,haplogroup
20036,NENE,Neolithic,Turkey,U,-6450.0,-6380.0,-6415.0,8365.0,35.0,37.66666793823242,32.82805633544922,U3b
AED_106,MAGe,Middle Ages,Germany,M,480.0,510.0,495.0,1455.0,15.0,48.29240036010742,11.90530014038086,V3
AED_1108,MAGe,Middle Ages,Germany,F,355.0,532.0,443.5,1506.5,88.5,48.29240036010742,11.90530014038086,U4a2a
AED_1119,MAGe,Middle Ages,Germany,F,510.0,530.0,520.0,1430.0,10.0,48.29240036010742,11.90530014038086,W1e1a
AED_1135,MAGe,Middle Ages,Germany,F,480.0,530.0,505.0,1445.0,25.0,48.29240036010742,11.90530014038086,H60a
AED_125,MAGe,Middle Ages,Germany,F,338.0,535.0,436.5,1513.5,98.5,48.29240036010742,11.90530014038086,K1a
AED_204,MAGe,Middle Ages,Germany,F,480.0,510.0,495.0,1455.0,15.0,48.29240036010742,11.90530014038086,X2b
AED_249,MAGe,Middle Ages,Germany,M,460.0,510.0,485.0,1465.0,25.0,48.29240036010742,11.90530014038086,T2c1d1a
AED_432,MAGe,Middle Ages,Germany,F,480.0,530.0,505.0,1445.0,25.0,48.29240036010742,11.90530014038086,H1h1
AED_513,MAGe,Middle Ages,Germany,F,261.0,535.0,398.0,1552.0,137.0,48.29240036010742,11.90530014038086,H7a
AED_92,MAGe,Middle Ages,Germany,M,480.0,510.0,495.0,1455.0,15.0,48.29240036010742,11.90530014038086,Ua4
AEH_I,MAGe,Middle Ages,Germany,F,346.0,529.0,437.5,1512.5,91.5,48.91669845581055,12.199999809265137,H5
ANI153,CABA,Copper Age,Bulgaria,M,-4551.0,-4374.0,-4462.5,6412.5,88.5,43.209999084472656,27.86000061035156,U4
ANI159,CABA,Copper Age,Bulgaria,M,-4711.0,-4530.0,-4620.5,6570.5,90.5,43.209999084472656,27.86000061035156,T2b2b
ANI160,CABA,Copper Age,Bulgaria,M,-4685.0,-4499.0,-4592.0,6542.0,93.0,43.209999084472656,27.86000061035156,H1ag
ANI163,CABA,Copper Age,Bulgaria,F,-4711.0,-4542.0,-4626.5,6576.5,84.5,43.209999084472656,27.86000061035156,H7a1
AV1,MAHu,Middle Ages,Hungary,F,541.0,637.0,589.0,1361.0,48.0,46.78821563720703,17.842775344848633,X2m'n
AV2,MAHu,Middle Ages,Hungary,F,548.0,641.0,594.5,1355.5,46.5,46.78821563720703,17.842775344848633,X2m'n
Aes11,NESw,Neolithic,Switzerland,F,-3011.0,-2893.0,-2952.0,4902.0,59.0,47.46541213989258,7.601690769195557,K1a3a
Aes12,NESw,Neolithic,Switzerland,M,-3010.0,-2884.0,-2947.0,4897.0,63.0,47.46541213989258,7.601690769195557,H1
Aes13,NESw,Neolithic,Switzerland,M,-3016.0,-2901.0,-2958.5,4908.5,57.5,47.46541213989258,7.601690769195557,X2b+226
Aes16,NESw,Neolithic,Switzerland,F,-3090.0,-2918.0,-3004.0,4954.0,86.0,47.46541213989258,7.601690769195557,K1a2
Aes17,NESw,Neolithic,Switzerland,M,-3011.0,-2889.0,-2950.0,4900.0,61.0,47.46541213989258,7.601690769195557,H10+(16093)
Aes19,NESw,Neolithic,Switzerland,M,-3000.0,-2500.0,-2750.0,4700.0,250.0,47.46541213989258,7.601690769195557,H1
Aes22,NESw,Neolithic,Switzerland,M,-2892.0,-2694.0,-2793.0,4743.0,99.0,47.46541213989258,7.601690769195557,J2b1a2
Aes23,NESw,Neolithic,Switzerland,M,-2881.0,-2676.0,-2778.5,4728.5,102.5,47.46541213989258,7.601690769195557,J2b1a
Aes24,NESw,Neolithic,Switzerland,M,-2912.0,-2877.0,-2894.5,4844.5,17.5,47.46541213989258,7.601690769195557,K2b1a
Aes25,NESw,Neolithic,Switzerland,M,-2864.0,-2501.0,-2682.5,4632.5,181.5,47.46541213989258,7.601690769195557,X2b+226
Aes3,NESw,Neolithic,Switzerland,F,-3078.0,-2908.0,-2993.0,4943.0,85.0,47.46541213989258,7.601690769195557,H1
Aes7,NESw,Neolithic,Switzerland,M,-3000.0,-2500.0,-2750.0,4700.0,250.0,47.46541213989258,7.601690769195557,U5b2b2
Alh_1,MAGe,Middle Ages,Germany,M,200.0,600.0,400.0,1550.0,200.0,49.554100036621094,10.508299827575684,J2a2b
Alh_10,MAGe,Middle Ages,Germany,F,387.0,535.0,461.0,1489.0,74.0,49.554100036621094,10.508299827575684,I1
Alh_2,MAGe,Middle Ages,Germany,F,260.0,535.0,397.5,1552.5,137.5,49.554100036621094,10.508299827575684,H2a2a1
Alh_3,MAGe,Middle Ages,Germany,F,356.0,535.0,445.5,1504.5,89.5,49.554100036621094,10.508299827575684,H2a2b
Ardu1,CWC,Neolithic,Estonia,M,-2850.0,-2050.0,-2450.0,4400.0,400.0,59.099998474121094,25.36666679382324,T2a1a
Ardu2,CWC,Neolithic,Estonia,M,-2921.0,-2555.0,-2738.0,4688.0,183.0,59.099998474121094,25.36666679382324,U5b2c
BIM_33,MAGe,Middle Ages,Germany,F,349.0,542.0,445.5,1504.5,96.5,49.01142120361328,12.159494400024414,U5b1b
BIM_37,MAGe,Middle Ages,Germany,M,580.0,620.0,600.0,1350.0,20.0,49.01142120361328,12.159494400024414,T2b16
Bar31,NENE,Neolithic,Turkey,M,-6419.0,-6238.0,-6328.5,8278.5,90.5,40.29999923706055,29.566667556762695,X2m
Bar8,NENE,Neolithic,Turkey,F,-6212.0,-6030.0,-6121.0,8071.0,91.0,40.29999923706055,29.566667556762695,K1a2
CL102,LONG,Middle Ages,Italy,F,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H1i2
CL121,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,T2b
CL145,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,T2b
CL146,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,T2b3
CL151,LONG,Middle Ages,Italy,F,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,T2b
CL23,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H
CL25,LONG,Middle Ages,Italy,F,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H
CL30,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,I1b
CL31,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H18
CL36,LONG,Middle Ages,Italy,F,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,X2b
CL38,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,X2
CL47,LONG,Middle Ages,Italy,F,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H11a
CL53,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H11a
CL57,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H24a
CL63,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H
CL83,LONG,Middle Ages,Italy,F,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H1
CL84,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H1t
CL87,LONG,Middle Ages,Italy,F,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H1
CL92,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,H
CL93,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,J2b1a
CL94,LONG,Middle Ages,Italy,M,570.0,880.0,725.0,1225.0,155.0,45.08333206176758,7.5833330154418945,K1c1
COV20125,BAIB,Bronze Age,Spain,U,-1886.0,-1702.0,-1794.0,3744.0,92.0,37.414852142333984,-4.5140461921691895,U2e1
DA10,IAST,Iron Age,Kazakhstan,F,-600.0,-400.0,-500.0,2450.0,100.0,49.12888717651367,72.913330078125,C4a1a
DA100,IAKy,Iron Age,Kyrgyzstan,M,255.0,300.0,277.5,1672.5,22.5,42.15666580200195,77.40555572509766,C4b1
DA101,IAKy,Iron Age,Kyrgyzstan,M,214.0,261.0,237.5,1712.5,23.5,42.15944290161133,77.40638732910156,U5a1b1e
DA104,IAKy,Iron Age,Kyrgyzstan,F,100.0,500.0,300.0,1650.0,200.0,42.156944274902344,77.40555572509766,F1b1+@152
DA105,IAKy,Iron Age,Kyrgyzstan,M,134.0,219.0,176.5,1773.5,42.5,42.156944274902344,77.40555572509766,F1b1+@152
DA106,MAKy,Middle Ages,Kyrgyzstan,M,1170.0,1171.0,1170.5,779.5,0.5,42.07472229003906,76.9638900756836,C4b1a
DA11,IAST,Iron Age,Kazakhstan,F,-766.0,-729.0,-747.5,2697.5,18.5,50.88833236694336,73.88027954101562,F1b1+@152
DA111,BACz,Iron Age,Czech Republic,M,-836.0,-780.0,-808.0,2758.0,28.0,50.5099983215332,14.050000190734863,H6a1a
DA112,BACz,Iron Age,Czech Republic,F,-729.0,-693.0,-711.0,2661.0,18.0,50.5099983215332,14.050000190734863,HV0+195
DA116,MAKy,Middle Ages,Kyrgyzstan,F,1156.0,1224.0,1190.0,760.0,34.0,42.07444381713867,76.96111297607422,G2a+152
DA117,MEKy,Modern Era,Kyrgyzstan,M,1678.0,1696.0,1687.0,263.0,9.0,42.07444381713867,76.96666717529297,H6a1b
DA118,MAKy,Middle Ages,Kyrgyzstan,F,1029.0,1049.0,1039.0,911.0,10.0,42.07444381713867,76.96666717529297,F2g
DA119,IASk,Iron Age,Slovakia,M,353.0,407.0,380.0,1570.0,27.0,49.07777786254883,20.317222595214844,U4b3
DA121,IAST,Iron Age,Kazakhstan,F,264.0,273.0,268.5,1681.5,4.5,42.733055114746094,68.3405532836914,H6a1a
DA123,MAST,Middle Ages,Kazakhstan,F,-100.0,800.0,350.0,1600.0,450.0,42.733055114746094,68.32444763183594,C4a1
DA124,MAKa,Middle Ages,Kazakhstan,M,654.0,689.0,671.5,1278.5,17.5,43.37111282348633,77.43888854980469,HV19
DA125,IAST,Iron Age,Kazakhstan,M,140.0,160.0,150.0,1800.0,10.0,42.593055725097656,68.05055236816406,U2e2a1
DA126,MAKa,Middle Ages,Kazakhstan,M,901.0,920.0,910.5,1039.5,9.5,43.3849983215332,77.5411148071289,F2c1
DA127,IAKa,Iron Age,Kazakhstan,M,252.0,304.0,278.0,1672.0,26.0,42.99055480957031,79.3691635131836,D4b1a2a1
DA128,MAKa,Middle Ages,Kazakhstan,F,1230.0,1230.0,1230.0,720.0,0.0,43.524444580078125,77.75833129882812,D4o2a
DA129,IAKa,Iron Age,Kazakhstan,M,-427.0,-422.0,-424.5,2374.5,2.5,43.13999938964844,76.22528076171875,W3b
DA13,IAST,Iron Age,Kazakhstan,M,-752.0,-682.0,-717.0,2667.0,35.0,49.060646057128906,75.5031967163086,A+152+16362+16189
DA130,IAKa,Iron Age,Kazakhstan,M,-357.0,-284.0,-320.5,2270.5,36.5,43.36861038208008,77.42666625976562,G2a1
DA134,IAST,Iron Age,Russia,M,0.0,100.0,50.0,1900.0,50.0,47.29344940185547,39.54597854614258,I1
DA139,IAST,Iron Age,Russia,F,0.0,100.0,50.0,1900.0,50.0,47.29344940185547,39.54597854614258,U2e1h
DA14,IAST,Iron Age,Kazakhstan,F,-753.0,-681.0,-717.0,2667.0,36.0,49.12308883666992,75.18855285644531,H101
DA141,IAST,Iron Age,Russia,M,0.0,100.0,50.0,1900.0,50.0,47.2842903137207,39.5333137512207,A+152+16362
DA142,MAST,Middle Ages,Russia,M,0.0,100.0,50.0,1900.0,50.0,47.28239440917969,39.54103469848633,J1c5a1
DA143,IAST,Iron Age,Russia,F,0.0,100.0,50.0,1900.0,50.0,47.29225540161133,39.54307556152344,U4b1a4
DA144,IAST,Iron Age,Russia,M,0.0,100.0,50.0,1900.0,50.0,47.29344940185547,39.54597854614258,H28
DA145,IAST,Iron Age,Russia,M,0.0,100.0,50.0,1900.0,50.0,47.28239440917969,39.54103469848633,U2e1h
DA146,IACA,Iron Age,Russia,F,300.0,1400.0,850.0,1100.0,550.0,42.8617057800293,44.18510818481445,HV2a1
DA15,IAST,Iron Age,Kazakhstan,M,-755.0,-680.0,-717.5,2667.5,37.5,48.482208251953125,74.4236831665039,C4d
DA16,IAST,Iron Age,Kazakhstan,M,-750.0,-683.0,-716.5,2666.5,33.5,48.488338470458984,74.42546844482422,U2e1'2'3
DA160,IACA,Iron Age,Russia,F,300.0,1400.0,850.0,1100.0,550.0,42.8617057800293,44.18510818481445,U4d3
DA161,IACA,Iron Age,Russia,M,300.0,1400.0,850.0,1100.0,550.0,42.826263427734375,44.11581039428711,X2f
DA162,IACA,Iron Age,Russia,M,300.0,1400.0,850.0,1100.0,550.0,43.2170524597168,44.538448333740234,H13a2c
DA164,IACA,Iron Age,Russia,F,300.0,1400.0,850.0,1100.0,550.0,43.32755661010742,44.17839050292969,H5
DA17,IAST,Iron Age,Kazakhstan,M,-800.0,-773.0,-786.5,2736.5,13.5,51.08367919921875,75.42762756347656,H10
DA171,IABL,Iron Age,Lithuania,M,0.0,1000.0,500.0,1450.0,500.0,55.7437858581543,24.228036880493164,H2a1
DA177,IAST,Iron Age,Kazakhstan,F,0.0,1000.0,500.0,1450.0,500.0,52.01583480834961,77.18611145019531,D4j1b
DA179,MAST,Middle Ages,Kazakhstan,M,1200.0,1400.0,1300.0,650.0,100.0,49.043609619140625,73.62110900878906,D4
DA18,IAST,Iron Age,Kazakhstan,F,-753.0,-681.0,-717.0,2667.0,36.0,51.71055603027344,74.88416290283203,U5b1c2
DA188,MAST,Middle Ages,Russia,M,776.0,793.0,784.5,1165.5,8.5,50.114471435546875,38.300880432128906,I
DA189,MAST,Middle Ages,Russia,M,700.0,1000.0,850.0,1100.0,150.0,50.476192474365234,36.98280334472656,J1b4
DA19,IAST,Iron Age,Kazakhstan,M,-801.0,-749.0,-775.0,2725.0,26.0,51.268611907958984,78.07389068603516,U7a4
DA190,MAST,Middle Ages,Russia,M,649.0,680.0,664.5,1285.5,15.5,50.476192474365234,36.98280334472656,U1a1c1
DA191,SCHu,Iron Age,Hungary,F,-536.0,-526.0,-531.0,2481.0,5.0,47.559444427490234,20.70805549621582,H2a2
DA194,SCHu,Iron Age,Hungary,F,-408.0,-369.0,-388.5,2338.5,19.5,46.344444274902344,20.162500381469727,H2a2a1
DA195,SCHu,Iron Age,Hungary,F,-756.0,-727.0,-741.5,2691.5,14.5,46.344444274902344,20.162500381469727,H+16311
DA197,SCHu,Iron Age,Hungary,M,-506.0,-505.0,-505.5,2455.5,0.5,46.344444274902344,20.162500381469727,H2a2a
DA198,SCHu,Iron Age,Hungary,M,-508.0,-498.0,-503.0,2453.0,5.0,46.344444274902344,20.162500381469727,H7a1
DA199,MAHu,Middle Ages,Hungary,F,1224.0,1264.0,1244.0,706.0,20.0,47.55694580078125,21.015277862548828,H1ba
DA2,IASI,Iron Age,Russia,M,-898.0,-835.0,-866.5,2816.5,31.5,54.67583465576172,90.8536148071289,N1a1a1a1
DA20,IAST,Iron Age,Kazakhstan,M,-357.0,-342.0,-349.5,2299.5,7.5,51.63972091674805,74.67194366455078,C4a1a+195
DA201,IAKa,Iron Age,Kazakhstan,F,-171.0,-88.0,-129.5,2079.5,41.5,43.22222137451172,77.84722137451172,C4a1a+195
DA202,IAST,Iron Age,Kazakhstan,F,-733.0,-690.0,-711.5,2661.5,21.5,46.03972244262695,53.44222259521485,U5a1
DA203,MAST,Middle Ages,Kazakhstan,M,950.0,1250.0,1100.0,850.0,150.0,43.20249938964844,76.9816665649414,G2a2
DA204,MAST,Middle Ages,Kazakhstan,M,897.0,925.0,911.0,1039.0,14.0,43.20249938964844,76.9816665649414,A+152+16362+16189
DA205,MAST,Middle Ages,Kazakhstan,F,950.0,1250.0,1100.0,850.0,150.0,43.20249938964844,76.9816665649414,J1c
DA206,IAST,Iron Age,Kazakhstan,M,133.0,254.0,193.5,1756.5,60.5,42.90194320678711,68.24888610839844,HV13b
DA207,MEST,Modern Era,Kazakhstan,M,1650.0,1850.0,1750.0,200.0,100.0,42.90194320678711,68.24888610839844,H2a
DA208,MEST,Modern Era,Kazakhstan,M,1650.0,1850.0,1750.0,200.0,100.0,42.90194320678711,68.24888610839844,H1
DA220,IAKa,Iron Age,Kazakhstan,M,-350.0,-50.0,-200.0,2150.0,150.0,43.22222137451172,77.84722137451172,HV6
DA221,IAKa,Iron Age,Kazakhstan,M,-790.0,-747.0,-768.5,2718.5,21.5,43.182220458984375,76.41305541992188,J1b1a1
DA222,MAKa,Middle Ages,Kazakhstan,M,750.0,950.0,850.0,1100.0,100.0,43.20249938964844,76.9816665649414,A+152+16362
DA223,IAKa,Iron Age,Kazakhstan,M,-403.0,-374.0,-388.5,2338.5,14.5,43.22222137451172,77.84722137451172,J1c5a
DA224,MAST,Middle Ages,Kazakhstan,M,264.0,273.0,268.5,1681.5,4.5,42.82916641235352,68.32499694824219,H
DA226,IAST,Iron Age,Kazakhstan,F,-250.0,450.0,100.0,1850.0,350.0,43.06861114501953,68.24888610839844,U2e1h
DA227,IAKa,Iron Age,Kazakhstan,F,-350.0,-50.0,-200.0,2150.0,150.0,43.22222137451172,77.84722137451172,U5b2c
DA228,MAST,Middle Ages,Kazakhstan,M,550.0,850.0,700.0,1250.0,150.0,42.82916641235352,68.32499694824219,A15c
DA229,IAST,Iron Age,Kazakhstan,M,-250.0,250.0,0.0,1950.0,250.0,42.459720611572266,69.69972229003906,A8a1
DA23,IAST,Middle Ages,Kazakhstan,M,1045.0,1095.0,1070.0,880.0,25.0,52.692501068115234,62.647220611572266,F1b1b
DA230,MAKa,Middle Ages,Kazakhstan,M,750.0,950.0,850.0,1100.0,100.0,43.20249938964844,76.9816665649414,F1b1e
DA231,BAKa,Bronze Age,Kazakhstan,F,-1592.0,-1591.0,-1591.5,3541.5,0.5,52.4908332824707,76.83944702148438,U2e1h
DA243,IACA,Iron Age,Russia,M,300.0,400.0,350.0,1600.0,50.0,43.958648681640625,42.587303161621094,W1
DA26,IAST,Iron Age,Kazakhstan,F,-400.0,-100.0,-250.0,2200.0,150.0,52.18111038208008,64.53944396972656,U4a2
DA27,IAST,Iron Age,Kazakhstan,M,349.0,368.0,358.5,1591.5,9.5,52.836944580078125,62.893611907958984,C4b1
DA28,IAST,Middle Ages,Kazakhstan,M,1200.0,1400.0,1300.0,650.0,100.0,46.997222900390625,66.28583526611328,D4m2
DA29,IAST,Middle Ages,Kazakhstan,M,1200.0,1400.0,1300.0,650.0,100.0,46.997222900390625,66.28583526611328,I1b
DA3,IASI,Iron Age,Russia,F,-900.0,-600.0,-750.0,2700.0,150.0,54.67583465576172,90.8536148071289,N9a9
DA30,IAST,Iron Age,Kazakhstan,M,-47.0,24.0,-11.5,1961.5,35.5,51.69499969482422,65.67138671875,U4a2
DA31,IACA,Iron Age,Armenia,M,-1500.0,-700.0,-1100.0,3050.0,400.0,40.52027893066406,44.93083190917969,HV0a
DA343,BASI,Bronze Age,Russia,M,-2647.0,-1776.0,-2211.5,4161.5,435.5,53.18888854980469,103.36805725097656,D4j4
DA35,IACA,Iron Age,Armenia,F,-1390.0,-1337.0,-1363.5,3313.5,26.5,40.52027893066406,44.93083190917969,J1b1a1+146
DA353,BASI,Bronze Age,Russia,M,-2647.0,-1776.0,-2211.5,4161.5,435.5,53.18888854980469,103.36805725097656,A+152+16362+16189
DA356,BASI,Bronze Age,Russia,M,-2647.0,-1776.0,-2211.5,4161.5,435.5,53.18888854980469,103.36805725097656,C4a1a3
DA361,BASI,Bronze Age,Russia,M,-2647.0,-1776.0,-2211.5,4161.5,435.5,53.18888854980469,103.36805725097656,C4a1a3
DA38,IAMo,Iron Age,Mongolia,F,-201.0,-148.0,-174.5,2124.5,26.5,49.274444580078125,101.71583557128906,D4b2b4
DA385,IAKa,Iron Age,Kazakhstan,M,397.0,570.0,483.5,1466.5,86.5,41.50138854980469,75.79472351074219,H13a2a
DA39,IAMo,Iron Age,Mongolia,M,-49.0,53.0,2.0,1948.0,51.0,48.01777648925781,101.35333251953124,N9a2a
DA4,IASI,Iron Age,Russia,M,-900.0,-600.0,-750.0,2700.0,150.0,54.67583465576172,90.8536148071289,H5a1+152
DA41,IAMo,Iron Age,Mongolia,M,-347.0,-319.0,-333.0,2283.0,14.0,49.274444580078125,101.71583557128906,G3a3
DA43,IAMo,Iron Age,Mongolia,M,-300.0,-100.0,-200.0,2150.0,100.0,42.52583312988281,105.18000030517578,D4a6
DA45,IAMo,Iron Age,Mongolia,M,-156.0,-134.0,-145.0,2095.0,11.0,42.52583312988281,105.18000030517578,D4b2b2b
DA47,IAKa,Iron Age,Kazakhstan,M,-168.0,-83.0,-125.5,2075.5,42.5,41.42805480957031,75.32971954345703,C4
DA48,IAKa,Iron Age,Kazakhstan,M,-550.0,-50.0,-300.0,2250.0,250.0,41.42805480957031,75.32971954345703,H4d
DA49,IAKa,Iron Age,Kazakhstan,M,-356.0,-285.0,-320.5,2270.5,35.5,41.42805480957031,75.32971954345703,T2a1
DA5,IASI,Iron Age,Russia,M,-900.0,-600.0,-750.0,2700.0,150.0,54.67583465576172,90.8536148071289,W1c
DA50,IAKa,Iron Age,Kyrgyzstan,F,-550.0,-50.0,-300.0,2250.0,250.0,41.42805480957031,75.32971954345703,U5a1d2b
DA51,IAKa,Iron Age,Kazakhstan,M,-361.0,-349.0,-355.0,2305.0,6.0,41.42805480957031,75.32971954345703,H2a1
DA52,IAKa,Iron Age,Kazakhstan,M,403.0,434.0,418.5,1531.5,15.5,41.42805480957031,75.32971954345703,G2a1d2
DA53,IAKa,Iron Age,Kazakhstan,F,-453.0,-446.0,-449.5,2399.5,3.5,41.42805480957031,75.32971954345703,U5a1a1
DA54,IAKa,Iron Age,Kazakhstan,M,265.0,271.0,268.0,1682.0,3.0,41.42805480957031,75.32971954345703,C4+152+16093
DA55,IAKa,Iron Age,Kazakhstan,M,-89.0,-74.0,-81.5,2031.5,7.5,41.42805480957031,75.32971954345703,HV6
DA56,IAKa,Iron Age,Kazakhstan,M,-159.0,-132.0,-145.5,2095.5,13.5,41.42805480957031,75.32971954345703,HV6
DA57,IAKa,Iron Age,Kazakhstan,M,-169.0,-90.0,-129.5,2079.5,39.5,41.49972152709961,75.80416870117188,D4j8
DA58,IAKa,Iron Age,Kazakhstan,M,-166.0,-89.0,-127.5,2077.5,38.5,41.49972152709961,75.80416870117188,W1c
DA59,IAKa,Iron Age,Kazakhstan,M,-349.0,-313.0,-331.0,2281.0,18.0,41.49972152709961,75.80416870117188,D4j8
DA6,IASI,Iron Age,Russia,F,-900.0,-600.0,-750.0,2700.0,150.0,54.67583465576172,90.8536148071289,U2e2
DA65,IAKa,Iron Age,Kazakhstan,M,382.0,433.0,407.5,1542.5,25.5,41.50138854980469,75.79472351074219,N9a9
DA66,IAKa,Iron Age,Kazakhstan,F,430.0,492.0,461.0,1489.0,31.0,41.50138854980469,75.79472351074219,H6b2
DA68,IAKa,Iron Age,Kazakhstan,F,557.0,615.0,586.0,1364.0,29.0,41.50138854980469,75.79472351074219,M11a
DA69,IAKa,Iron Age,Kazakhstan,F,349.0,368.0,358.5,1591.5,9.5,41.50138854980469,75.79472351074219,U5b2a1a2
DA7,IASI,Iron Age,Russia,M,-900.0,-600.0,-750.0,2700.0,150.0,54.67583465576172,90.8536148071289,A8a1
DA70,IAKa,Iron Age,Kazakhstan,F,60.0,143.0,101.5,1848.5,41.5,41.50138854980469,75.79472351074219,C4a1a+195
DA71,IAKa,Iron Age,Kazakhstan,F,252.0,308.0,280.0,1670.0,28.0,41.50138854980469,75.79472351074219,A16
DA72,IAKa,Iron Age,Kazakhstan,F,264.0,274.0,269.0,1681.0,5.0,41.50138854980469,75.79472351074219,M10a1+16129
DA73,IAKa,Iron Age,Kazakhstan,M,255.0,301.0,278.0,1672.0,23.0,41.50138854980469,75.79472351074219,G2a1
DA74,IAKa,Iron Age,Kazakhstan,M,385.0,435.0,410.0,1540.0,25.0,41.50138854980469,75.79472351074219,H7b
DA8,IASI,Iron Age,Russia,F,-900.0,-600.0,-750.0,2700.0,150.0,54.67583465576172,90.8536148071289,U2e1h
DA80,IAKa,Iron Age,Kazakhstan,F,257.0,297.0,277.0,1673.0,20.0,41.50138854980469,75.79472351074219,A1a
DA81,IAKa,Iron Age,Kazakhstan,M,177.0,190.0,183.5,1766.5,6.5,41.6150016784668,74.98583221435547,A16
DA82,IAKa,Iron Age,Kazakhstan,F,83.0,177.0,130.0,1820.0,47.0,41.6150016784668,74.98583221435547,K2a5
DA85,IAKa,Iron Age,Kazakhstan,M,170.0,194.0,182.0,1768.0,12.0,41.6150016784668,74.98583221435547,U4a2
DA86,MAKy,Middle Ages,Kyrgyzstan,M,424.0,474.0,449.0,1501.0,25.0,42.07611083984375,76.9655532836914,C4b1
DA87,MAST,Middle Ages,Kazakhstan,M,640.0,692.0,666.0,1284.0,26.0,52.6430549621582,76.71055603027344,A+152+16362
DA89,MAST,Middle Ages,Kazakhstan,M,659.0,712.0,685.5,1264.5,26.5,53.59722137451172,75.20861053466797,A14
DA9,IASI,Iron Age,Russia,F,-900.0,-600.0,-750.0,2700.0,150.0,54.67583465576172,90.8536148071289,F1b1b
DA92,IAST,Iron Age,Kazakhstan,M,-37.0,-28.0,-32.5,1982.5,4.5,52.17388916015625,77.03971862792969,J1b1a1+146
DA93,MAST,Middle Ages,Kazakhstan,M,727.0,737.0,732.0,1218.0,5.0,52.50472259521485,76.6147232055664,D4j8
DA94,MAST,Middle Ages,Kazakhstan,M,700.0,900.0,800.0,1150.0,100.0,52.50472259521485,76.6147232055664,Z1a1
DA95,IAST,Iron Age,Kazakhstan,M,259.0,282.0,270.5,1679.5,11.5,52.61805725097656,76.74944305419922,D4b1
DA96,IAKy,Iron Age,Kyrgyzstan,M,259.0,281.0,270.0,1680.0,11.0,42.156944274902344,77.40555572509766,D4j5
DA98,IAKy,Iron Age,Kyrgyzstan,F,61.0,144.0,102.5,1847.5,41.5,42.15944290161133,77.40638732910156,J1d6
DA99,MAKy,Middle Ages,Kyrgyzstan,F,1161.0,1255.0,1208.0,742.0,47.0,42.06722259521485,76.96277618408203,C4a2c
Donkalnis1,HGN,Mesolithic,Lithuania,F,-5500.0,-2900.0,-4200.0,6150.0,1300.0,55.80799865722656,22.42200088500977,U5b1
Donkalnis6,HGN,Mesolithic,Lithuania,F,-4720.0,-4530.0,-4625.0,6575.0,95.0,55.80799865722656,22.42200088500977,U5a2e
Donkalnis7,HGN,Mesolithic,Lithuania,M,-5460.0,-4940.0,-5200.0,7150.0,260.0,55.80799865722656,22.42200088500977,U5a2d1
Eiros1,BAIB,Bronze Age,Spain,U,-1499.0,-1310.0,-1404.5,3354.5,94.5,42.76799774169922,-7.213394641876221,V
Eiros2,NEIB,Neolithic,Spain,U,-3636.0,-3381.0,-3508.5,5458.5,127.5,42.76799774169922,-7.213394641876221,U5b3
FN_2,MAGe,Middle Ages,Germany,M,300.0,500.0,400.0,1550.0,100.0,48.148468017578125,11.404666900634766,H3
Gyvakarai1,CWC,Neolithic,Lithuania,M,-2690.0,-2470.0,-2580.0,4530.0,110.0,55.917999267578125,24.913000106811523,K1b2a
